,id,Age,Gender,Reviews_Read,Price,Discount,Category,Items_In_Cart,Email_Interaction,Socioeconomic_Status_Score,Engagement_Score,AB_Bucket,Price_Sine,Day,Purchase,Time_of_Day_afternoon,Time_of_Day_evening,Time_of_Day_morning,Device_Type_desktop,Device_Type_mobile,Device_Type_tablet,Payment_Method_bank,Payment_Method_cash,Payment_Method_credit,Payment_Method_paypal,Referral_Source_ads,Referral_Source_direct,Referral_Source_email,Referral_Source_search_engine,Referral_Source_social_media,PM_RS_Combo_bank:ads,PM_RS_Combo_bank:direct,PM_RS_Combo_bank:email,PM_RS_Combo_bank:search_engine,PM_RS_Combo_bank:social_media,PM_RS_Combo_cash:ads,PM_RS_Combo_cash:direct,PM_RS_Combo_cash:email,PM_RS_Combo_cash:search_engine,PM_RS_Combo_cash:social_media,PM_RS_Combo_credit:ads,PM_RS_Combo_credit:direct,PM_RS_Combo_credit:email,PM_RS_Combo_credit:search_engine,PM_RS_Combo_credit:social_media,PM_RS_Combo_paypal:ads,PM_RS_Combo_paypal:direct,PM_RS_Combo_paypal:email,PM_RS_Combo_paypal:search_engine,PM_RS_Combo_paypal:social_media,Campaign_Period_false,Campaign_Period_true,Session_ID
7534,7535,29.70636380179586,1.0,2.0,299.552,19.0,3.0,3.0,1.0,7.72,0.194081210556785,4.0,-0.803894546982469,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,s0010952
7535,7536,30.0,0.0,2.0,946.237,47.0,0.0,1.0,0.0,6.4307885065969375,2.83140586708278,2.4166394289121444,0.743542724875816,70.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0010953
7536,7537,50.0,1.0,7.0,405.215,7.0,4.0,0.0,0.0,1.09,0.204237818956023,6.0,-0.497570651063759,60.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,s0010954
7537,7538,28.0,0.0,3.0,588.896,13.0,0.0,1.0,0.0,1.53,1.40184865033857,0.0,0.963696596113278,69.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0010955
7538,7539,23.0,1.0,5.0,341.989,6.0,1.0,5.0,1.0,2.49,4.34743695022163,1.0,0.149272973336448,58.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0010956
7539,7540,21.0,1.0,4.0,589.976,44.0,0.0,4.0,0.0,3.12,2.74756049239487,2.0,0.97797283777785,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0010957
7540,7541,35.0,0.0,5.0,305.772,21.0,1.0,6.0,0.0,2.29,4.41474730059459,3.0,-0.957835058387013,29.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
7541,7542,20.0,1.0,3.0,362.074,25.0,1.0,7.0,0.0,7.64,4.10488215093033,4.0,0.95380789855073,56.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0010959
7542,7543,59.0,1.0,1.0,59.627,42.0,0.0,4.0,0.0,4.411813936000531,3.99234606942299,1.0,-0.170186037369551,55.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0010963
7543,7544,28.805299576557225,0.0,7.0,9.242,39.0,4.0,4.0,0.0,6.66,2.7593095826112,3.0,0.49118046499671,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0010965
7544,7545,20.0,0.0,3.0,934.045,19.0,4.0,3.0,0.0,1.49,0.868762359330657,4.0,0.998481822481756,37.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,s0010966
7545,7546,46.0,0.0,2.0,237.798,20.0,2.0,2.0,0.0,6.27,4.52643640079327,5.0,0.600902239383974,31.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0010967
7546,7547,21.0,0.0,2.0,967.007,30.0,0.0,3.0,0.0,6.19,4.43473580349191,6.0,-0.310326053638227,52.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0010968
7547,7548,28.0,0.0,0.0,440.029,24.0,0.0,9.0,1.0,0.0,4.33821328583078,3.0,-0.633977529434526,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0010972
7548,7549,35.0,1.0,3.0,402.588,30.0,1.3394138420638741,3.0,0.0,3.75,3.02607853592258,4.0,-0.366134274754357,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,s0010973
7549,7550,25.0,0.0,5.0,289.227,1.0,1.0,3.0,1.0,1.89,6.3297209055227,6.0,-0.352464586200638,25.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0010975
7550,7551,23.0,1.0,3.0,667.582,35.0,1.0,4.0,0.0,10.81,0.846433287962307,0.0,-0.573869423432153,51.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0010976
7551,7552,42.79139187009658,1.0,3.0,804.172,7.0,1.0,4.0,1.0,2.73,0.69500886749659,1.0,0.639559467260652,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,s0010977
7552,7553,25.0,0.0,1.0,878.861,43.0,3.0,4.0,0.0,6.62,4.11862447915734,2.0,-0.991441560497178,47.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0010978
7553,7554,24.729913670284127,1.0,7.0,27.027,47.0,4.0,2.0,1.0,5.73,4.39293848850227,3.0,0.2902181922677351,20.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,s0010979
7554,7555,20.0,0.0,2.0,130.508,6.0,0.0,2.0,1.0,9.1,3.82999339422564,4.0,0.823333208454942,43.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0010980
7555,7556,29.058686999075142,0.0,5.0,574.769,43.0,3.0,6.0,1.0,4.76,2.72836200438039,1.4448532252428823,0.493130514403913,70.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
7556,7557,37.0,1.0,1.0,192.142,18.0,4.0,2.0,1.0,2.1,1.8909370836553,0.0,-0.948914466548407,41.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0010983
7557,7558,25.0,0.0,5.0,734.149,17.0,3.0,0.0,0.0,5.38,2.24410658373018,1.0,0.0546217436012991,70.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0010984
7558,7559,25.0,1.0,3.0,41.562,43.0,3.0,1.0,1.0,6.72,0.564288858641538,3.0,0.739678608080174,50.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0010986
7559,7560,23.0,0.0,3.0,475.626,20.0,4.0,2.0,0.0,6.28,4.22751026212382,5.0,0.961091110896965,60.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,s0010988
7560,7561,25.0,0.0,2.0,254.678,46.0,4.0,4.0,0.0,7.8,0.184998912531371,1.0,0.999932594993702,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0010991
7561,7562,24.0,0.0,3.0,131.608,44.0,4.0,7.0,0.0,5.11,0.216821399970891,2.0,0.856458824179817,25.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,s0010992
7562,7563,21.0,0.0,1.0,441.1,23.0,0.0,3.0,1.0,4.18,3.77177731787452,3.0,-0.586868374302335,27.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
7563,7564,26.0,0.0,2.0,898.968,8.0,4.0,6.0,0.0,1.6,1.07846361847944,6.0,-0.317238158365303,69.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0010996
7564,7565,20.997304200872893,1.0,3.0,807.82,16.0,2.0,4.0,1.0,4.37,1.81968098616016,0.0,0.781203754833782,67.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0010997
7565,7566,36.0,1.0,2.0,275.218,4.0,0.0,2.0,1.0,4.02,1.11987094658573,1.0,0.406001434971795,28.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
7566,7567,23.0,0.0,3.0,117.176,1.0,0.0,2.0,1.0,7.47,0.815284392751446,3.0,0.224658409535798,23.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0011000
7567,7568,30.0,0.0,4.0,377.274,16.0,4.0,1.0,1.0,3.561118497960035,2.48075600472215,5.0,0.858060961975366,16.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0011002
7568,7569,36.0,0.0,4.0,658.418,19.0,3.0,1.0,0.0,6.15,1.32437505220976,6.0,-0.900245938335369,24.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0011003
7569,7570,23.0,1.0,2.0,286.61965435657584,38.0,0.0,4.0,0.0,2.21,0.428595654131798,0.0,-0.728664098547957,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0011004
7570,7571,24.130994242277154,0.0,0.0,537.176,20.0,2.0,9.0,0.0,4.51,3.4529040345252,1.0,-0.999997961622342,45.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0011005
7571,7572,38.0,1.0,2.0,792.519,35.0,3.0,3.0,0.0,3.6,2.10337278464346,2.0,0.0465193883085048,30.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0011006
7572,7573,39.0,0.0,1.0,952.06,18.0,4.0,3.0,0.0,1.64,2.01002549903121,3.0,0.492406813903911,59.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0011007
7573,7574,36.0,1.0,3.0,168.462,1.0,2.0,5.0,1.0,2.92,2.85378238327822,4.0,0.0657305370063792,49.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0011008
7574,7575,40.0,0.0,7.0,282.638,23.0,4.0,3.0,0.0,5.27,1.3595184774558,6.0,0.005852123434056,37.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0011010
7575,7576,26.29797680705574,1.0,2.0,303.667,38.0,1.0,5.0,0.0,7.01,5.28901280316286,0.0,-0.917769057079574,64.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0011011
7576,7577,35.0,1.0,2.6066105424312616,506.213,4.0,3.0,2.0,0.0,11.31,2.8189921455423,1.0,0.150811823757826,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0011012
7577,7578,18.0,0.0,5.0,752.102,18.0,1.0,3.0,0.0,12.26,5.56387641604497,2.0,-0.809171055477173,43.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,s0011013
7578,7579,40.0,0.0,2.0,745.198,11.0,3.0,12.0,1.0,6.4,1.75748966904802,3.0,-0.530494993461864,14.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0011014
7579,7580,22.0,1.0,0.0,310.161,3.0,2.0,4.0,1.0,12.89,4.73174746255626,4.0,-0.998867670358139,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0011015
7580,7581,55.0,1.0,3.0,679.634,42.0,4.0,1.0,0.0,4.13,1.91308621834545,5.0,0.0582995256783631,62.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0011016
7581,7582,23.0,1.0,3.0,558.737,6.0,1.0,2.0,1.0,1.13,0.332751313377446,6.0,-0.366255864988289,51.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0011017
7582,7583,22.0,0.0,3.0,341.698,25.0,0.0,1.0,0.0,13.09,3.26934549164347,0.0,0.133268627269453,41.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,s0011018
7583,7584,19.0,0.0,3.0,266.907,26.0,0.0,4.0,0.0,1.95,2.96824488052487,4.0,0.770609267231018,69.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0011022
7584,7585,25.047584443039838,0.0,4.0,300.082,45.0,2.0,5.0,1.0,5.85,2.00221850583318,5.0,-0.821056290177829,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,s0011023
7585,7586,32.0,0.0,3.0,802.045,40.0,4.0,1.0,1.0,2.34,3.52361968748453,0.0,0.544471082110146,52.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0011025
7586,7587,50.0,1.0,3.0,397.877,11.0,3.0,7.0,1.0,2.51,0.874982335337738,1.0,-0.112888048347031,69.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0011026
7587,7588,18.0,0.0,2.92544984226088,339.782,26.0,1.0,6.0,0.0,0.71,1.81325654019598,2.0,0.0272184943306902,28.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0011027
7588,7589,27.0,0.0,2.0,501.308,4.0,4.0,14.0,1.0,6.71,0.0873889570493404,3.0,0.411308762562341,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0011028
7589,7590,26.0,1.0,5.0,139.918,30.0,2.0,1.0,1.0,7.81,2.1826687790471,4.0,0.996740730719821,41.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,s0011029
7590,7591,33.0,0.0,4.0,888.753,7.0,0.0,3.0,1.0,3.71,4.58613816220822,2.0,-0.777270471285774,69.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0011034
7591,7592,36.0,1.0,3.0,746.693,40.0,1.0,9.0,0.0,3.72,1.10903548889591,3.0,-0.598990594296462,52.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0011035
7592,7593,23.0,1.0,3.0,355.727,29.0,0.0,4.0,0.0,5.09,0.0509375020080676,4.0,0.791375161703307,38.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,s0011036
